timestamp,open,high,low,close,volume
7/9/2024 8:43,177.76,177.76,177.73,177.73,99
7/9/2024 8:42,177.8,177.83,177.79,177.79,233
7/9/2024 8:39,177.75,177.77,177.703,177.71,165
7/9/2024 8:37,177.9,177.91,177.88,177.91,122
7/9/2024 8:36,177.92,177.92,177.9,177.9,99
7/9/2024 8:35,177.96,177.96,177.91,177.91,115
7/9/2024 8:31,177.74,178,177.74,177.9,271
7/9/2024 8:30,177.87,177.98,177.83,177.96,73
7/9/2024 8:27,177.94,177.98,177.94,177.98,105
7/9/2024 8:26,177.98,177.98,177.9,177.9,42
7/9/2024 8:25,177.98,177.98,177.98,177.98,105
7/9/2024 8:23,177.99,177.99,177.99,177.99,125
7/9/2024 8:22,177.91,177.98,177.9,177.98,72
7/9/2024 8:21,177.99,177.99,177.86,177.99,15
7/9/2024 8:20,177.98,177.98,177.98,177.98,145
7/9/2024 8:19,177.95,177.95,177.86,177.86,142
7/9/2024 8:15,177.99,177.99,177.99,177.99,1
7/9/2024 8:13,177.99,177.99,177.99,177.99,10
7/9/2024 8:12,178.136,178.136,178.136,178.136,200
7/9/2024 8:10,178,178,178,178,1
7/9/2024 8:07,178,178,178,178,3
7/9/2024 8:04,178.35,178.35,177.64,177.64,3423
7/9/2024 8:03,178.05,178.35,178,178.02,31
7/9/2024 8:02,177.64,178.4,177.64,178,406
7/9/2024 8:01,178,178.11,178,178.11,16
7/9/2024 8:00,177.99,178.5,177.57,177.91,420
7/9/2024 7:24,177.85,177.85,177.85,177.85,1
7/9/2024 7:22,177.86,177.86,177.85,177.85,5
7/9/2024 7:13,177.85,177.85,177.85,177.85,3
7/9/2024 7:09,178.1,178.1,178.1,178.1,2
7/9/2024 7:08,177.85,177.85,177.8,177.8,6
7/9/2024 7:07,177.91,177.91,177.85,177.85,7
7/9/2024 7:06,177.88,177.88,177.88,177.88,1
7/9/2024 7:05,177.91,177.91,177.91,177.91,24
7/9/2024 7:04,177.76,177.78,177.76,177.78,3
7/9/2024 7:02,177.81,177.99,177.81,177.99,26
7/9/2024 7:00,177.75,177.81,177.74,177.74,22
7/9/2024 6:59,178.09,178.09,177.95,177.95,25
7/9/2024 6:36,178,178,178,178,1
7/9/2024 6:35,178.09,178.09,178.09,178.09,3
7/9/2024 6:29,178.2,178.2,178.2,178.2,3
7/9/2024 6:22,178,178.12,178,178.12,4
7/9/2024 6:21,178.09,178.09,178.09,178.09,1
7/9/2024 6:10,178.09,178.09,178.09,178.09,30
7/9/2024 5:52,178.17,178.2,178.17,178.2,3
7/9/2024 5:50,178.04,178.04,178.04,178.04,1
7/9/2024 5:26,178,178,178,178,2
7/9/2024 5:24,178.11,178.11,178.11,178.11,1
7/9/2024 5:22,178.14,178.19,178.14,178.17,32
7/9/2024 5:15,178.14,178.14,178.14,178.14,3
7/9/2024 5:07,177.73,177.73,177.73,177.73,4
7/9/2024 5:05,178,178,178,178,8
7/9/2024 4:50,178.27,178.28,177.99,177.99,304
7/9/2024 4:47,178.14,178.16,178.14,178.16,11
7/9/2024 4:46,178.13,178.13,178.13,178.13,20
7/9/2024 4:44,178.13,178.13,178.13,178.13,20
7/9/2024 4:28,178.03,178.03,178.03,178.03,5
7/9/2024 4:27,178.13,178.13,178.13,178.13,10
7/9/2024 4:24,178.11,178.11,178.11,178.11,5
7/9/2024 4:22,178.15,178.15,178.15,178.15,1
7/9/2024 4:05,178,178.06,178,178.03,38
7/9/2024 4:00,178.3,178.3,178.19,178.19,13
7/8/2024 19:59,177.99,177.99,177.99,177.99,1
7/8/2024 19:54,178.3,178.3,178.3,178.3,125
7/8/2024 19:52,177.65,177.65,177.65,177.65,4
7/8/2024 19:48,178.3,178.3,178.3,178.3,1
7/8/2024 19:45,178.3,178.3,178.3,178.3,2
7/8/2024 19:41,177.64,177.64,177.64,177.64,1
7/8/2024 19:39,178,178,178,178,20
7/8/2024 19:38,178,178,178,178,5
7/8/2024 19:37,178,178,178,178,10
7/8/2024 19:32,177.64,177.64,177.64,177.64,5
7/8/2024 19:29,177.64,177.64,177.64,177.64,11
7/8/2024 19:28,177.64,177.64,177.64,177.64,56
7/8/2024 19:27,177.64,177.75,177.64,177.75,24
7/8/2024 19:26,177.98,177.98,177.98,177.98,105
7/8/2024 19:23,177.75,177.75,177.75,177.75,1
7/8/2024 19:21,177.95,177.98,177.95,177.98,110
7/8/2024 19:18,178.3,178.3,178.3,178.3,3
7/8/2024 19:17,177.65,177.65,177.65,177.65,1
7/8/2024 19:08,177.89,177.89,177.89,177.89,105
7/8/2024 19:07,177.89,177.89,177.89,177.89,11
7/8/2024 19:06,177.88,177.88,177.88,177.88,105
7/8/2024 19:05,177.89,177.89,177.89,177.89,115
7/8/2024 19:00,177.64,177.64,177.64,177.64,480804
7/8/2024 18:50,177.89,177.89,177.89,177.89,10
7/8/2024 18:45,177.89,177.89,177.89,177.89,5
7/8/2024 18:43,177.89,177.89,177.89,177.89,7
7/8/2024 18:39,177.64,177.64,177.64,177.64,9
7/8/2024 18:38,177.88,177.88,177.88,177.88,1
7/8/2024 18:35,177.86,177.89,177.86,177.89,40
7/8/2024 18:31,177.85,177.89,177.85,177.89,4
7/8/2024 18:30,177.64,177.64,177.64,177.64,480804
7/8/2024 18:28,177.88,177.88,177.88,177.88,1
7/8/2024 18:21,177.88,177.89,177.88,177.89,581
7/8/2024 18:09,177.8,177.8,177.8,177.8,366
7/8/2024 18:07,177.7,177.7,177.7,177.7,30
7/8/2024 18:06,177.67,177.67,177.67,177.67,4
7/8/2024 18:04,177.8,177.8,177.8,177.8,90
7/8/2024 18:00,177.67,177.67,177.67,177.67,1
7/8/2024 17:59,177.8,177.8,177.67,177.67,2
7/8/2024 17:51,177.67,177.67,177.67,177.67,600
7/8/2024 17:49,177.8,177.8,177.8,177.8,1
7/8/2024 17:45,177.4,177.4,177.4,177.4,2
7/8/2024 17:30,177.63,177.63,177.42,177.42,46
7/8/2024 17:28,177.4,177.4,177.4,177.4,1
7/8/2024 17:24,181.912,181.912,181.912,181.912,114
7/8/2024 17:22,177.8,177.8,177.8,177.8,45
7/8/2024 17:16,177.78,177.8,177.78,177.8,5
7/8/2024 17:14,177.584,177.584,177.584,177.584,10
7/8/2024 17:13,177.4,177.4,177.4,177.4,2
7/8/2024 17:10,177.64,177.64,177.64,177.64,22
7/8/2024 17:07,177.62,177.62,177.62,177.62,100
7/8/2024 17:06,177.62,177.62,177.62,177.62,100
7/8/2024 17:03,177.62,177.62,177.62,177.62,15
7/8/2024 17:00,177.79,177.79,177.79,177.79,2
7/8/2024 16:59,177.78,177.8,177.78,177.8,53
7/8/2024 16:58,177.8,177.8,177.8,177.8,3
7/8/2024 16:53,177.79,177.79,177.79,177.79,1
7/8/2024 16:37,177.79,177.79,177.79,177.79,4
7/8/2024 16:31,177.79,177.8,177.62,177.62,21
7/8/2024 16:30,177.62,177.62,177.62,177.62,51
7/8/2024 16:29,177.79,177.79,177.79,177.79,4
7/8/2024 16:27,177.69,177.7,177.69,177.7,13
7/8/2024 16:26,177.64,177.64,177.64,177.64,28
7/8/2024 16:24,177.799,177.799,177.799,177.799,3
7/8/2024 16:20,177.64,177.8,177.64,177.8,4942
7/8/2024 16:19,177.79,177.79,177.79,177.79,9
7/8/2024 16:18,177.79,177.79,177.79,177.79,9
7/8/2024 16:17,177.74,177.79,177.74,177.79,21
7/8/2024 16:16,177.795,177.796,177.796,177.795,1
7/8/2024 16:15,177.64,177.74,177.64,177.74,7
7/8/2024 16:14,177.74,177.8,177.74,177.8,11
7/8/2024 16:11,177.62,177.62,177.62,177.62,100
7/8/2024 16:10,177.64,177.65,177.64,177.64,480810
7/8/2024 16:09,177.64,177.64,177.64,177.64,7263
7/8/2024 16:08,177.64,177.68,177.64,177.68,4
7/8/2024 16:06,177.5,177.64,177.5,177.58,522
7/8/2024 16:04,177.64,177.64,177.64,177.64,21
7/8/2024 16:03,177.64,177.64,177.59,177.64,12096
7/8/2024 16:02,177.64,177.64,177.59,177.64,35901
7/8/2024 16:01,177.64,177.64,176.706,177.64,9524
7/8/2024 16:00,177.61,177.64,176.19,177.64,1097865
7/8/2024 15:59,177.36,177.64,177.34,177.62,183494
7/8/2024 15:58,177.385,177.4,177.34,177.355,29372
7/8/2024 15:57,177.465,177.465,177.32,177.395,28493
7/8/2024 15:56,177.48,177.51,177.45,177.465,20491
7/8/2024 15:55,177.42,177.555,177.4,177.485,23558
7/8/2024 15:54,177.42,177.46,177.4,177.41,16925
7/8/2024 15:53,177.43,177.45,177.36,177.39,20731
7/8/2024 15:52,177.455,177.46,177.39,177.44,11841
7/8/2024 15:51,177.58,177.605,177.44,177.445,12797
7/8/2024 15:50,177.59,177.605,177.51,177.585,17053
7/8/2024 15:49,177.57,177.615,177.56,177.56,12132
7/8/2024 15:48,177.55,177.57,177.51,177.56,8019
7/8/2024 15:47,177.505,177.54,177.49,177.53,6291
7/8/2024 15:46,177.51,177.57,177.5,177.5,9583
7/8/2024 15:45,177.47,177.53,177.47,177.51,8648
7/8/2024 15:44,177.47,177.477,177.44,177.475,5752
7/8/2024 15:43,177.395,177.47,177.387,177.47,6111
7/8/2024 15:42,177.365,177.39,177.3,177.39,6671
7/8/2024 15:41,177.41,177.41,177.36,177.365,4337
7/8/2024 15:40,177.43,177.43,177.4,177.405,5409
7/8/2024 15:39,177.31,177.4,177.31,177.395,7023
7/8/2024 15:38,177.295,177.32,177.29,177.29,3602
7/8/2024 15:37,177.37,177.37,177.305,177.305,4560
7/8/2024 15:36,177.375,177.39,177.35,177.375,4289
7/8/2024 15:35,177.33,177.38,177.32,177.38,6398
7/8/2024 15:34,177.355,177.36,177.3,177.32,5511
7/8/2024 15:33,177.35,177.37,177.32,177.36,4410
7/8/2024 15:32,177.32,177.33,177.3,177.33,6095
7/8/2024 15:31,177.315,177.34,177.31,177.31,4420
7/8/2024 15:30,177.29,177.315,177.275,177.315,4347
7/8/2024 15:29,177.31,177.328,177.3,177.31,3726
7/8/2024 15:28,177.32,177.36,177.31,177.32,3213
7/8/2024 15:27,177.3,177.33,177.29,177.32,5899
7/8/2024 15:26,177.284,177.31,177.28,177.29,4001
7/8/2024 15:25,177.25,177.272,177.23,177.27,3918
7/8/2024 15:24,177.185,177.24,177.17,177.22,4040
7/8/2024 15:23,177.16,177.19,177.16,177.18,3307
7/8/2024 15:22,177.17,177.17,177.15,177.16,2036
7/8/2024 15:21,177.21,177.21,177.16,177.17,4412
7/8/2024 15:20,177.21,177.21,177.21,177.21,521
7/8/2024 15:19,177.16,177.22,177.155,177.18,3849
7/8/2024 15:18,177.19,177.19,177.12,177.14,3563
7/8/2024 15:17,177.116,177.2,177.1,177.19,6374
7/8/2024 15:16,177.165,177.165,177.115,177.115,2542
7/8/2024 15:15,177.14,177.19,177.14,177.165,2357
7/8/2024 15:14,177.145,177.16,177.145,177.16,1656
7/8/2024 15:13,177.13,177.16,177.1,177.149,3209
7/8/2024 15:12,177.115,177.15,177.115,177.14,4481
7/8/2024 15:11,177.1,177.18,177.1,177.115,9883
7/8/2024 15:10,177.08,177.1,177.07,177.1,3356
7/8/2024 15:09,177.03,177.07,177.025,177.06,3780
7/8/2024 15:08,176.985,177.01,176.985,177,2001
7/8/2024 15:07,177.01,177.025,176.99,176.99,2404
7/8/2024 15:06,176.985,177.03,176.985,177.03,5137
7/8/2024 15:05,176.95,176.97,176.93,176.97,3497
7/8/2024 15:04,176.95,176.95,176.93,176.95,4307
7/8/2024 15:03,176.88,176.99,176.88,176.97,3079
7/8/2024 15:02,176.9,176.9,176.9,176.9,1359
7/8/2024 15:01,176.88,176.92,176.865,176.89,3123
7/8/2024 15:00,176.91,176.91,176.87,176.87,4434
7/8/2024 14:59,176.925,176.925,176.9,176.92,2670
7/8/2024 14:58,176.93,176.944,176.91,176.92,3309
7/8/2024 14:57,176.935,176.935,176.935,176.935,694
7/8/2024 14:56,176.97,176.98,176.92,176.95,4864
7/8/2024 14:55,176.89,177,176.89,176.955,5673
7/8/2024 14:54,176.88,176.9,176.88,176.9,1244
7/8/2024 14:53,176.85,176.87,176.84,176.85,2356
7/8/2024 14:52,176.826,176.855,176.826,176.83,3400
7/8/2024 14:51,176.74,176.82,176.74,176.82,2437
7/8/2024 14:50,176.715,176.75,176.715,176.75,2641
7/8/2024 14:49,176.715,176.733,176.715,176.733,641
7/8/2024 14:48,176.76,176.76,176.65,176.705,13533
7/8/2024 14:47,176.71,176.75,176.71,176.735,1367
7/8/2024 14:46,176.71,176.76,176.66,176.71,10209
7/8/2024 14:45,176.76,176.78,176.69,176.69,2061
7/8/2024 14:44,176.74,176.79,176.74,176.79,1650
7/8/2024 14:43,176.763,176.764,176.764,176.763,997
7/8/2024 14:42,176.92,176.92,176.7,176.73,3297
7/8/2024 14:41,176.91,176.945,176.91,176.94,2084
7/8/2024 14:40,176.845,176.93,176.79,176.915,6317
7/8/2024 14:39,176.875,176.89,176.83,176.83,3130
7/8/2024 14:38,176.88,176.91,176.86,176.875,1958
7/8/2024 14:37,176.88,176.89,176.83,176.89,11031
7/8/2024 14:36,176.83,176.92,176.83,176.9,3858
7/8/2024 14:35,176.86,176.88,176.84,176.84,2662
7/8/2024 14:34,176.905,176.905,176.845,176.845,2863
7/8/2024 14:33,176.89,176.91,176.85,176.885,5974
7/8/2024 14:32,176.97,177.01,176.87,176.87,5640
7/8/2024 14:31,177.03,177.03,176.97,176.98,4018
7/8/2024 14:30,176.958,177.1,176.95,177.02,32605
7/8/2024 14:29,176.89,176.95,176.89,176.95,4062
7/8/2024 14:28,176.99,177,176.91,176.92,5509
7/8/2024 14:27,176.97,176.98,176.95,176.97,2992
7/8/2024 14:26,176.96,177,176.96,177,2161
7/8/2024 14:25,176.92,176.965,176.92,176.965,2674
7/8/2024 14:24,176.94,176.94,176.91,176.93,3353
7/8/2024 14:23,176.93,176.95,176.89,176.918,3647
7/8/2024 14:22,176.96,176.99,176.93,176.93,2747
7/8/2024 14:21,176.865,176.99,176.865,176.99,6301
7/8/2024 14:20,176.86,176.879,176.86,176.865,2032
7/8/2024 14:19,176.87,176.89,176.86,176.88,2269
7/8/2024 14:18,176.91,176.93,176.86,176.86,3382
7/8/2024 14:17,176.9,176.93,176.89,176.93,2192
7/8/2024 14:16,176.92,176.93,176.9,176.93,2687
7/8/2024 14:15,176.85,176.91,176.85,176.91,2951
7/8/2024 14:14,176.8,176.88,176.8,176.879,4467
7/8/2024 14:13,176.79,176.79,176.77,176.77,582
7/8/2024 14:12,176.76,176.79,176.76,176.78,1607
7/8/2024 14:11,176.82,176.82,176.77,176.77,1320
7/8/2024 14:10,176.79,176.84,176.79,176.84,1181
7/8/2024 14:09,176.78,176.85,176.78,176.82,4526
7/8/2024 14:08,176.745,176.76,176.73,176.76,1807
7/8/2024 14:07,176.79,176.79,176.74,176.752,1854
7/8/2024 14:06,176.77,176.78,176.77,176.78,1032
7/8/2024 14:05,176.78,176.8,176.77,176.77,1630
7/8/2024 14:04,176.805,176.805,176.79,176.791,1503
7/8/2024 14:03,176.825,176.825,176.8,176.8,886
7/8/2024 14:02,176.805,176.84,176.8,176.825,1452
7/8/2024 14:01,176.845,176.85,176.73,176.8,8421
7/8/2024 14:00,176.88,176.895,176.82,176.84,6090
7/8/2024 13:59,176.89,176.93,176.89,176.92,6775
7/8/2024 13:58,176.86,176.88,176.84,176.88,2562
7/8/2024 13:57,176.9,176.905,176.87,176.87,1790
7/8/2024 13:56,176.96,176.965,176.94,176.96,2827
7/8/2024 13:55,176.945,176.97,176.945,176.97,1525
7/8/2024 13:54,176.94,176.96,176.92,176.93,1969
7/8/2024 13:53,176.975,176.979,176.95,176.979,21533
7/8/2024 13:52,176.95,177,176.93,176.97,5291
7/8/2024 13:51,176.94,176.97,176.93,176.93,3734
7/8/2024 13:50,176.95,176.95,176.91,176.91,1730
7/8/2024 13:49,176.99,176.99,176.97,176.979,1585
7/8/2024 13:48,177.04,177.05,177,177,3039
7/8/2024 13:47,177.06,177.07,177.06,177.07,590
7/8/2024 13:46,177.08,177.115,177.07,177.07,5703
7/8/2024 13:45,177.06,177.08,177.06,177.06,1251
7/8/2024 13:44,177.05,177.08,177.05,177.08,2567
7/8/2024 13:43,177.05,177.07,177.05,177.07,433
7/8/2024 13:42,177.08,177.08,177.08,177.08,1638
7/8/2024 13:41,177.1,177.105,177.096,177.105,1521
7/8/2024 13:40,177.12,177.12,177.09,177.09,1898
7/8/2024 13:39,177.11,177.13,177.11,177.13,1078
7/8/2024 13:38,177.115,177.115,177.107,177.107,1300
7/8/2024 13:37,177.065,177.11,177.065,177.09,1894
7/8/2024 13:36,176.96,177.04,176.96,177.04,2772
7/8/2024 13:35,177,177,176.97,176.975,1707
7/8/2024 13:34,177.06,177.06,177.03,177.03,2955
7/8/2024 13:33,176.99,177.02,176.99,177.02,1861
7/8/2024 13:32,176.973,177.01,176.97,177.01,2395
7/8/2024 13:31,176.98,177.02,176.96,176.96,2799
7/8/2024 13:30,176.94,176.98,176.94,176.98,2375
7/8/2024 13:29,176.93,176.94,176.91,176.94,2479
7/8/2024 13:28,176.91,176.96,176.91,176.96,1717
7/8/2024 13:27,177.05,177.05,176.97,176.97,2886
7/8/2024 13:26,177.06,177.11,177.04,177.05,2712
7/8/2024 13:25,176.96,177.058,176.96,177.058,2802
7/8/2024 13:24,176.94,176.955,176.94,176.955,711
7/8/2024 13:23,176.98,176.98,176.95,176.965,1605
7/8/2024 13:22,177.04,177.04,177.01,177.01,1152
7/8/2024 13:21,176.97,177.02,176.95,177,4619
7/8/2024 13:20,176.93,176.97,176.9,176.97,5422
7/8/2024 13:19,176.94,176.94,176.91,176.91,2137
7/8/2024 13:18,176.925,176.951,176.92,176.951,2804
7/8/2024 13:17,176.94,176.94,176.905,176.905,1235
7/8/2024 13:16,176.89,176.94,176.89,176.928,2113
7/8/2024 13:15,176.93,176.93,176.9,176.92,2008
7/8/2024 13:14,176.9,176.93,176.9,176.93,1793
7/8/2024 13:13,176.93,176.93,176.9,176.91,1561
7/8/2024 13:12,176.975,176.99,176.92,176.935,1676
7/8/2024 13:11,176.975,177,176.97,176.995,2336
7/8/2024 13:10,176.95,177,176.93,177,1919
7/8/2024 13:09,176.91,176.96,176.91,176.926,4366
7/8/2024 13:08,176.97,176.97,176.92,176.92,1991
7/8/2024 13:07,177,177.03,176.99,176.994,3001
7/8/2024 13:06,176.95,176.97,176.95,176.97,1179
7/8/2024 13:05,176.92,176.92,176.92,176.92,905
7/8/2024 13:04,176.85,176.92,176.845,176.92,2575
7/8/2024 13:03,176.84,176.85,176.84,176.848,1848
7/8/2024 13:02,176.85,176.865,176.84,176.84,772
7/8/2024 13:00,176.87,176.88,176.86,176.87,2341
7/8/2024 12:59,176.83,176.885,176.83,176.86,5411
7/8/2024 12:58,176.83,176.83,176.8,176.815,1822
7/8/2024 12:57,176.825,176.825,176.825,176.825,473
7/8/2024 12:56,176.81,176.84,176.81,176.84,1029
7/8/2024 12:55,176.8,176.805,176.8,176.805,781
7/8/2024 12:54,176.81,176.83,176.81,176.82,2869
7/8/2024 12:53,176.81,176.81,176.81,176.81,502
7/8/2024 12:51,176.72,176.8,176.72,176.8,7396
7/8/2024 12:50,176.73,176.73,176.73,176.73,1183
7/8/2024 12:49,176.76,176.76,176.72,176.739,3006
7/8/2024 12:48,176.69,176.74,176.69,176.74,1645
7/8/2024 12:47,176.64,176.68,176.64,176.68,1311
7/8/2024 12:46,176.597,176.655,176.597,176.655,1710
7/8/2024 12:45,176.56,176.58,176.52,176.58,3173
7/8/2024 12:44,176.55,176.59,176.55,176.57,1319
7/8/2024 12:43,176.63,176.63,176.58,176.6,1280
7/8/2024 12:42,176.73,176.755,176.631,176.631,3177
7/8/2024 12:41,176.72,176.775,176.69,176.75,2843
7/8/2024 12:40,176.7,176.7,176.69,176.69,735
7/8/2024 12:39,176.7,176.71,176.68,176.71,2400
7/8/2024 12:38,176.67,176.715,176.655,176.7,6152
7/8/2024 12:37,176.69,176.69,176.631,176.631,3559
7/8/2024 12:36,176.653,176.71,176.653,176.71,3425
7/8/2024 12:35,176.648,176.67,176.63,176.67,1221
7/8/2024 12:34,176.596,176.655,176.59,176.655,1192
7/8/2024 12:33,176.675,176.675,176.56,176.6,1400
7/8/2024 12:32,176.68,176.68,176.68,176.68,1239
7/8/2024 12:31,176.62,176.64,176.61,176.64,1756
7/8/2024 12:30,176.61,176.625,176.57,176.58,2570
7/8/2024 12:29,176.62,176.64,176.615,176.626,2033
7/8/2024 12:28,176.65,176.65,176.605,176.615,2035
7/8/2024 12:27,176.6,176.64,176.6,176.64,1876
7/8/2024 12:26,176.57,176.595,176.568,176.595,2703
7/8/2024 12:25,176.47,176.57,176.46,176.57,3259
7/8/2024 12:24,176.48,176.516,176.48,176.49,3132
7/8/2024 12:23,176.43,176.47,176.43,176.47,1750
7/8/2024 12:22,176.57,176.58,176.45,176.45,3342
7/8/2024 12:21,176.595,176.61,176.57,176.57,2353
7/8/2024 12:20,176.49,176.56,176.49,176.56,1711
7/8/2024 12:19,176.42,176.485,176.4,176.45,6469
7/8/2024 12:18,176.36,176.4,176.36,176.4,1936
7/8/2024 12:17,176.37,176.37,176.35,176.35,1084
7/8/2024 12:16,176.4,176.4,176.4,176.4,445
7/8/2024 12:15,176.35,176.37,176.35,176.37,482
7/8/2024 12:14,176.45,176.45,176.34,176.37,3372
7/8/2024 12:13,176.47,176.47,176.44,176.44,1994
7/8/2024 12:12,176.375,176.44,176.36,176.44,2935
7/8/2024 12:11,176.413,176.413,176.32,176.32,2555
7/8/2024 12:10,176.345,176.38,176.345,176.38,2100
7/8/2024 12:09,176.36,176.37,176.34,176.345,1778
7/8/2024 12:08,176.3,176.355,176.3,176.355,2583
7/8/2024 12:07,176.3,176.3,176.26,176.27,1753
7/8/2024 12:06,176.31,176.32,176.31,176.31,2833
7/8/2024 12:05,176.29,176.32,176.28,176.29,2016
7/8/2024 12:04,176.331,176.36,176.3,176.315,2482
7/8/2024 12:03,176.29,176.31,176.29,176.31,1023
7/8/2024 12:02,176.3,176.36,176.3,176.34,3381
7/8/2024 12:01,176.29,176.29,176.262,176.28,2401
7/8/2024 12:00,176.315,176.33,176.29,176.3,3652
7/8/2024 11:59,176.255,176.3,176.255,176.3,1725
7/8/2024 11:58,176.26,176.3,176.24,176.26,5487
7/8/2024 11:57,176.215,176.27,176.21,176.27,4629
7/8/2024 11:56,176.13,176.195,176.13,176.19,1203
7/8/2024 11:55,176.195,176.22,176.145,176.145,2010
7/8/2024 11:54,176.19,176.19,176.17,176.19,2932
7/8/2024 11:53,176.21,176.22,176.17,176.17,6959
7/8/2024 11:52,176.285,176.31,176.18,176.22,3624
7/8/2024 11:51,176.285,176.31,176.27,176.27,2294
7/8/2024 11:50,176.28,176.295,176.25,176.275,2635
7/8/2024 11:49,176.3,176.31,176.3,176.305,1656
7/8/2024 11:48,176.18,176.3,176.18,176.3,5599
7/8/2024 11:47,176.19,176.22,176.15,176.15,1775
7/8/2024 11:46,176.192,176.25,176.19,176.19,1780
7/8/2024 11:45,176.185,176.2,176.145,176.2,1346
7/8/2024 11:44,176.195,176.21,176.17,176.205,4776
7/8/2024 11:43,176.21,176.225,176.18,176.195,2861
7/8/2024 11:42,176.24,176.25,176.2,176.215,903
7/8/2024 11:41,176.33,176.36,176.25,176.25,3005
7/8/2024 11:40,176.453,176.52,176.373,176.373,3544
7/8/2024 11:39,176.5,176.52,176.44,176.52,4750
7/8/2024 11:38,176.38,176.465,176.31,176.465,4956
7/8/2024 11:37,176.41,176.44,176.37,176.405,4739
7/8/2024 11:36,176.5,176.55,176.43,176.43,6345
7/8/2024 11:35,176.5,176.51,176.45,176.46,14829
7/8/2024 11:34,176.68,176.685,176.48,176.52,7444
7/8/2024 11:33,176.82,176.83,176.7,176.7,3341
7/8/2024 11:32,176.78,176.85,176.75,176.84,3447
7/8/2024 11:31,176.85,176.85,176.82,176.82,2184
7/8/2024 11:30,176.86,176.87,176.84,176.858,2261
7/8/2024 11:29,176.92,176.99,176.87,176.87,7134
7/8/2024 11:28,176.892,176.91,176.88,176.91,1198
7/8/2024 11:27,176.91,176.91,176.89,176.896,1056
7/8/2024 11:26,176.94,176.95,176.875,176.875,2549
7/8/2024 11:25,176.88,176.935,176.86,176.935,3180
7/8/2024 11:24,176.99,176.99,176.89,176.91,2518
7/8/2024 11:23,177.03,177.03,176.96,176.97,3852
7/8/2024 11:22,177.06,177.06,177.03,177.03,2156
7/8/2024 11:21,177.13,177.13,177.02,177.06,4919
7/8/2024 11:20,176.95,177.11,176.95,177.11,8230
7/8/2024 11:19,176.92,176.94,176.9,176.94,3844
7/8/2024 11:18,176.95,176.95,176.95,176.95,1234
7/8/2024 11:17,176.941,176.945,176.903,176.945,3036
7/8/2024 11:16,177.04,177.08,176.955,176.955,3697
7/8/2024 11:15,177.08,177.1,177.03,177.04,4434
7/8/2024 11:14,177.12,177.13,177.095,177.11,2893
7/8/2024 11:13,177.32,177.32,177.16,177.17,4372
7/8/2024 11:12,177.41,177.41,177.36,177.36,818
7/8/2024 11:11,177.26,177.44,177.26,177.41,10086
7/8/2024 11:10,177.325,177.35,177.27,177.275,3156
7/8/2024 11:09,177.47,177.49,177.32,177.341,3921
7/8/2024 11:08,177.47,177.5,177.47,177.5,829
7/8/2024 11:07,177.52,177.52,177.48,177.48,1123
7/8/2024 11:06,177.56,177.58,177.481,177.54,3011
7/8/2024 11:05,177.51,177.52,177.51,177.515,1985
7/8/2024 11:04,177.63,177.63,177.48,177.48,3625
7/8/2024 11:03,177.55,177.6,177.55,177.58,2435
7/8/2024 11:02,177.53,177.53,177.525,177.525,1267
7/8/2024 11:01,177.52,177.56,177.51,177.56,5830
7/8/2024 11:00,177.46,177.56,177.43,177.56,4058
7/8/2024 10:59,177.5,177.51,177.446,177.46,2650
7/8/2024 10:58,177.46,177.51,177.46,177.51,1594
7/8/2024 10:57,177.52,177.52,177.41,177.47,3574
7/8/2024 10:56,177.44,177.5,177.41,177.5,4105
7/8/2024 10:55,177.46,177.46,177.44,177.44,1718
7/8/2024 10:54,177.49,177.49,177.45,177.474,3387
7/8/2024 10:53,177.505,177.53,177.48,177.53,2214
7/8/2024 10:52,177.47,177.52,177.46,177.5,6496
7/8/2024 10:51,177.49,177.54,177.46,177.53,3891
7/8/2024 10:50,177.34,177.47,177.34,177.47,2976
7/8/2024 10:49,177.4,177.46,177.37,177.37,2099
7/8/2024 10:48,177.408,177.46,177.408,177.46,1655
7/8/2024 10:47,177.43,177.5,177.409,177.435,5095
7/8/2024 10:46,177.385,177.48,177.385,177.39,4384
7/8/2024 10:45,177.297,177.33,177.295,177.33,868
7/8/2024 10:44,177.2,177.34,177.19,177.31,3339
7/8/2024 10:43,177.18,177.18,177.13,177.18,2630
7/8/2024 10:42,177.165,177.2,177.165,177.2,1164
7/8/2024 10:41,177.195,177.2,177.15,177.15,2208
7/8/2024 10:40,177.263,177.263,177.22,177.23,1622
7/8/2024 10:39,177.351,177.36,177.25,177.28,1995
7/8/2024 10:38,177.353,177.44,177.28,177.33,5055
7/8/2024 10:37,177.26,177.39,177.26,177.39,1974
7/8/2024 10:36,177.27,177.3,177.22,177.29,2743
7/8/2024 10:35,177.18,177.27,177.18,177.245,3091
7/8/2024 10:34,177.199,177.3,177.19,177.19,4419
7/8/2024 10:33,177.185,177.23,177.185,177.23,1576
7/8/2024 10:32,177.27,177.29,177.18,177.195,4243
7/8/2024 10:31,177.35,177.37,177.29,177.29,6458
7/8/2024 10:30,177.156,177.35,177.15,177.31,4009
7/8/2024 10:29,177.13,177.23,177.13,177.17,2124
7/8/2024 10:28,177.08,177.146,176.97,177.146,5938
7/8/2024 10:27,177.11,177.12,177.09,177.11,3542
